immowebCode,type,priceString,price,country,province,district,locality,postalCode,street,latitude,longitude,availableDate,neighborhoodOrLocality,constructionYear,floor,numberOfFloors,buildingCondition,numberOfFrontages,outdoorParkingSpaces,surroundingsType,livingArea,livingRoomSurface,kitchenType,kitchenSurface,bedrooms,bedroom1Surface,bedroom2Surface,bathrooms,toilets,basement,furnished,terraceSurface,elevator,disabilityAccess,tvCable,visioPhone,swimmingPool,energyConsumption,energyClass,EPCReportReference,CO2Emission,yearlyEnergyConsumption,heatingType,thermicSolarPanels,doubleGlazing,planningPermission,subdivisionPermit,floodZoneType,landUseDesignation,cadastralIncome,tenementBuilding,streetFrontageWidth,coveredParkingSpaces,basementSurface,monthlyCharges,diningRoom,showerRooms,intercom,bedroom3Surface,armoredDoor,propertyName,laundryRoom,terraceOrientation,caretaker,commonWaterHeater,livingRoom,terrace,attic,bedroom4Surface,officeSurface,office,alarm,eLevel,heatPump,PVSolarPanels,plotSurface,lotWidth,gasWaterElectric,gardenSurface,gardenOrientation,dressingRoom,professionalSpace,sewerConnection,jacuzzi,sauna,buildingType,fireplaces,garden,airConditioning,internet,professionalSpaceSurface,atticSurface,isolated,bedroom5Surface,streetFacing,woodedLand,rearPlot,flatLand
9504004,House,"€695,000",695000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,1,None,None,30,None,0,None,None,17,15,1,None,0,0,None,2,2,1,0,0,0,None,340 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,4,3,None,,0,3,0,10,0,None,0,0,0,0,0,0,1,10,None,0,2,None,0,0,None,None,0,40,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9391667,House,"€699,000",699000.0,Belgium,Brussels,Brussels,Uccle,1180.0,Avenue Rene Gobert 26,50.81,4.37,None,PORTE D'ANDERLECHT - ABATTOIRS,1900,None,None,To renovate,2,None,Urban,370,50,4,12,6,20,20,1,2,0,1,15,0,0,2,0,0,296,F,202102260000583462010,58,None,1,0,0,2,1,4,Residential area with cultural historical aesthetic value,"€ 2,0272027 €",2,7,None,None,,2,None,2,20,0,PORTE D'ANDERLECHT - ABATTOIRS,2,135,0,0,0,0,2,16,None,0,0,None,0,0,185,7,2,80,135,2,2,2,0,0,,1,0,0,,100,None,0,14,2,2,0,2
10034122,House,"€710,000",710000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Boulevard de la Woluwe 62 boite 3,50.84,4.44,April 1 2021 - 12:00 AM,1 - Bruxelles Sud,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,96,B,Not specified,29,None,0,0,0,0,0,2,None,,1,None,6,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
8312456,House,"€710,000",710000.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,April 1 2021 - 12:00 AM,Bruxelles,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,FB,None,None,0,0,0,2,0,0,None,,1,None,36,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9468323,House,"€717,426",745831.0,Belgium,Antwerp,Antwerp,Kontich,2550.0,Keizershoek 350A,51.12,4.41,None,DijleDelta - Midden in de stad aan de Dijle,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,2,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9923067,House,"€725,000",725000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,None,None,None,45,None,0,None,None,14,12,2,None,2,0,None,1,2,0,0,0,0,None,46 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,2,None,None,,0,3,1,14,0,None,0,0,0,0,0,0,1,None,None,2,0,None,0,0,None,None,0,40,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10115335,House,"€729,000",729000.0,Belgium,Brussels,Brussels,Woluwe-Saint-Pierre,1150.0,Parvis Sainte-Alix 37,50.83,4.46,None,None,1955,None,None,As new,3,2,"Living area (residential, urban or rural)",159,28,4,20,4,17,17,3,2,2,1,15,1,1,2,0,1,356,G,620683,69,None,1,0,2,2,0,1,"Living area (residential, urban or rural)","€ 1,9181918 €",1,6,1,None,,0,2,0,8,0,None,0,0,0,0,0,0,2,15,None,0,0,None,0,0,240,None,2,80,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10085784,House,Make,735000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950.0,Avenue Baron Albert d'Huart 130,50.84,4.47,January 1 2000 - 12:00 AM,1 - Bruxelles Sud,1974,None,None,Good,4,2,Countryside,215,None,4,None,4,18,14,2,2,2,1,None,1,1,0,0,2,339,D,20210617-0002430518-RES-1,None,None,1,0,0,0,0,2,None,"€ 4,1054105 €",1,12,2,None,,2,2,0,12,0,None,0,0,0,0,2,2,2,9,None,0,2,None,0,0,951,None,1,700,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10085785,House,Make,735000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950.0,Avenue Baron Albert d'Huart 130,50.84,4.47,January 1 2000 - 12:00 AM,1 - Bruxelles Sud,1974,None,None,Good,4,2,Countryside,215,None,4,None,4,18,14,2,2,2,1,None,1,1,0,0,2,339,D,20210617-0002430518-RES-1,None,None,1,0,0,0,0,2,None,"€ 4,1054105 €",1,12,2,None,,2,2,0,12,0,None,0,0,0,0,2,2,2,9,None,0,2,None,0,0,951,None,1,700,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10007935,House,"€750,000",750000.0,Belgium,Brussels,Brussels,Uccle,1180.0,av. de la Floride 77,50.81,4.37,October 30 2022 - 12:00 AM,Bruxelles,1982,None,None,To renovate,2,None,Urban,350,30,3,8,11,12,14,5,5,0,1,92,1,1,2,0,1,280,F,Not specified,50,None,1,0,2,2,1,1,"Living area (residential, urban or rural)","€ 6,5006500 €",2,8.6,None,None,,0,5,0,12,0,None,0,0,0,0,0,0,0,14,None,0,0,None,0,0,164,None,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,12,0,0,0,0
10127813,House,Make,750000.0,Belgium,Walloon Brabant,Nivelles,Rixensart,1330.0,Avenue Fond Jean Rosy 17A,50.71,4.51,None,None,1968,None,None,Just renovated,3,7,"Living area (residential, urban or rural)",220,28,2,15,4,16,15,2,3,0,1,108,1,1,2,0,1,161,B,20220530017409,40,41814,3,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,2051205 €",1,5,1,23,,2,1,0,24,0,None,0,0,0,0,0,0,0,32,12,2,2,None,0,0,815,17.2,1,720,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10118060,House,"€755,000",755000.0,Belgium,Walloon Brabant,Nivelles,Waterloo,1410.0,Chaussee Bara 339,50.71,4.39,June 1 2023 - 12:00 AM,Brabant Wallon,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,86,B,Not specified,100,None,0,0,0,0,0,1,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10098917,House,"€755,000",755000.0,Belgium,Walloon Brabant,Nivelles,Waterloo,1410.0,Av. Reine Astrid 215,50.72,4.41,December 31 2023 - 12:00 AM,2 - Brabant Wallon,None,None,None,None,None,8,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,93,B,1,23,None,0,0,0,0,0,0,None,,1,None,8,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10075948,House,"€780,000",780000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,None,None,None,32,None,0,None,None,9,23,1,None,0,0,None,1,2,0,0,0,0,None,41 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,2,None,None,,0,4,1,16,0,None,0,0,0,0,0,0,1,22,None,0,0,None,0,0,None,None,0,6,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10047358,House,Make,795000.0,Belgium,Brussels,Brussels,Auderghem,1160.0,Place Communale 8,50.82,4.43,None,Bruxelles-Est,1930,None,None,Good,2,None,Urban,240,13,6,10,5,13,15,4,3,0,1,6,1,1,2,0,1,113,C,C+,24,None,1,0,2,0,1,1,"Living area (residential, urban or rural)","€ 1,3831383 €",1,5,None,4,,0,3,2,7,0,None,0,0,0,0,0,0,0,8,None,0,0,None,0,0,102,5.67,1,25,0,0,0,2,0,0,,None,0,0,,None,None,0,36,0,0,0,0
10067960,House,"€795,000",975000.0,Belgium,West Flanders,Brugge,Knokke-Heist,8300.0,Kustlaan 105,51.35,3.3,None,None,None,None,None,None,None,2,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,2,1,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9908751,House,"€845,000",845000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,None,None,None,24,None,0,None,None,23,21,3,None,2,0,None,1,2,1,0,0,0,None,52 kg CO₂/m²,None,None,0,2,2,0,0,0,None,No,0,2,None,None,,0,3,2,10,0,None,0,0,0,0,0,0,1,30,None,0,0,None,0,0,None,None,0,31,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9833849,House,"€850,000",850000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,None,None,None,34,None,0,None,None,12,15,4,None,1,0,None,0,0,0,0,0,0,None,40 kg CO₂/m²,None,None,0,0,0,0,0,0,None,Yes,0,2,None,None,,0,4,0,12,0,None,0,0,0,0,0,0,0,15,None,2,0,None,0,0,None,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10101285,House,"€850,000",850000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,1,None,None,43,None,0,None,None,18,15,1,None,1,0,None,0,0,0,0,0,0,None,46 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,2,1,None,,0,2,0,8,0,None,0,0,0,0,0,0,0,None,None,2,0,None,0,0,None,None,0,8,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9931261,House,"€875,000",875000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,1,None,None,None,None,0,None,None,16,16,2,None,2,0,None,1,2,0,0,0,0,None,41 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,2,None,None,,0,3,1,8,0,None,0,0,0,0,2,1,1,None,None,2,0,None,0,0,None,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10083477,House,"€975,000",975000.0,Belgium,West Flanders,Brugge,Knokke,8300.0,Zeedijk-Het Zoute 819,51.36,3.31,None,None,2004,None,None,Good,2,1,Countryside,166,None,4,None,5,None,None,3,4,0,0,None,1,1,2,1,1,147,B,20131223-0001504944-00000002-6,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)","€ 1,3211321 €",1,5,1,None,,0,3,1,None,0,None,0,0,1,0,2,2,0,None,None,1,1,None,0,0,164,None,2,None,90,1,0,1,0,0,,None,2,0,,None,None,0,None,1,1,1,1
10109421,House,"€995,000",995000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950.0,Avenue Baron Albert d'Huart 130,50.84,4.47,June 1 2022 - 12:00 AM,1 - Bruxelles Est,1961,None,None,To renovate,4,1,Urban,304,45,2,7,4,12,22,1,3,0,1,None,1,1,0,0,1,316,F,20220430-0000611500-01-9,61,None,1,0,2,0,0,0,None,"€ 5,5975597 €",1,9.34,1,None,,2,1,0,10,0,None,0,0,0,0,0,2,2,9,None,0,2,None,0,0,680,None,1,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9894014,House,Make,999000.0,Belgium,Liege,Liege,Oupeye,4680.0,Rue de la Wallonie 2A,50.71,5.62,October 31 2022 - 12:00 AM,None,1899,None,None,Good,4,1,Isolated,921,59,1,10,23,17,17,11,11,2,1,263,1,1,2,0,1,201,C,20160217022228,37,15139,1,0,2,0,1,1,"Living area (residential, urban or rural)","€ 4,3644364 €",2,44,10,None,,2,11,2,16,0,None,0,0,0,0,0,0,0,13,13,2,0,None,0,0,967,25,2,None,0,0,0,2,0,0,,None,0,0,,124,None,0,13,0,0,0,0
10088204,House,"€1,050,000",1050000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950.0,Avenue Baron Albert d'Huart 130,50.84,4.47,January 1 2000 - 12:00 AM,1 - Bruxelles Sud,1900,None,None,To renovate,2,None,Urban,235,None,2,None,4,24,24,3,3,2,1,None,0,0,0,0,0,674,G,Not specified,135,None,1,0,0,0,0,1,None,"€ 1,2321232 €",1,5.6,None,None,,2,1,0,20,0,None,0,0,0,0,0,2,2,17,None,0,0,None,0,0,271,None,1,150,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10117568,House,"€1,085,000",1085000.0,Belgium,Brussels,Brussels,Uccle,1180.0,Montagne de Saint-Job 100,50.79,4.37,September 30 2022 - 12:00 AM,None,1878,None,None,To be done up,2,None,"Living area (residential, urban or rural)",325,30,2,9,5,16,18,2,4,2,1,20,1,1,0,2,1,415,G,20200311-0000566655-01-2,81,None,1,0,2,0,0,0,None,"€ 2,8682868 €",1,7.5,None,None,,2,1,0,14,0,None,0,0,0,0,0,0,2,12,57,2,0,None,0,0,410,7.5,2,150,0,0,0,2,0,0,,None,0,0,,70,None,0,12,0,0,0,0
10031438,House,"€1,095,000",1095000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,None,None,None,50,None,0,None,None,14,13,3,None,2,0,None,1,2,0,0,0,0,None,37 kg CO₂/m²,None,None,0,0,0,0,0,0,None,Yes,0,2,None,None,,0,5,1,12,0,None,0,0,0,0,0,0,1,11,None,2,0,None,0,0,40,None,0,50,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9851514,House,"€1,100,000",1100000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,None,None,None,None,None,None,30,None,0,None,None,15,34,6,None,1,0,None,1,2,0,0,0,0,None,33 kg CO₂/m²,None,None,0,0,0,0,0,0,None,Yes,0,2,None,None,"€ 1,7621762 €",0,6,1,28,0,None,0,0,0,0,0,0,0,23,None,0,0,None,0,0,None,None,0,50,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10108773,House,"€1,100,000",1100000.0,Belgium,Brussels,Brussels,Uccle,1180.0,av. de la Floride 77,50.81,4.37,September 5 2023 - 12:00 AM,Bruxelles,1930,None,None,As new,3,None,Mall,475,40,8,None,3,18,18,2,2,2,1,None,1,1,2,0,1,220,E,Not specified,44,None,1,0,2,0,1,1,Economic activity area,"€ 6,9966996 €",2,15,None,None,,0,1,0,14,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,220,15,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9659836,House,"€1,250,000",1250000.0,Belgium,Luxembourg,Marche-en-Famenne,Marche,6900.0,Chaussee de Liege 7,50.23,5.34,None,Zone Nord Province du Luxembourg,2010,None,None,As new,2,16,Urban,680,18,2,18,17,18,18,8,1,0,1,165,0,0,0,0,0,317,D,20210827006776,90,21338,2,0,2,2,0,0,"Living area (residential, urban or rural)","€ 2,4552455 €",1,40,None,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,1500,20,1,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10112268,House,"€1,365,000",1365000.0,Belgium,Brussels,Brussels,Uccle,1180.0,Chaussee de Waterloo 1382,50.79,4.38,December 31 2023 - 12:00 AM,Projets Bruxelles Est,None,None,None,None,None,1,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,45,A,A,None,None,0,0,0,0,0,1,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10126511,House,"€1,375,000",1375000.0,Belgium,Brussels,Brussels,Uccle,1180.0,Avenue Rene Gobert 26,50.81,4.37,None,ARBORETUM - FORET,1972,None,None,Good,4,4,"Living area (residential, urban or rural)",450,70,4,30,6,25,20,3,4,0,1,100,0,2,2,0,0,204,C,202105280002421417-RES-1,81,None,3,0,2,2,1,0,Residential area with cultural historical aesthetic value,"€ 6,6086608 €",1,20,2,60,,2,None,2,20,2,None,0,225,0,0,0,0,0,18,40,2,2,None,0,0,1557,55,2,1300,180,0,2,2,0,0,,2,0,0,,None,60,0,18,2,2,0,2
10049371,House,"€1,445,000",1445000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Zaventem,1930.0,Leuvensesteenweg 677,50.88,4.51,None,None,1888,None,None,Good,2,None,Urban,540,61,4,13,4,21,19,2,7,0,0,33,2,0,0,0,1,422,G,20220319-0000608217-01-0,None,None,3,0,0,0,0,1,None,"€ 3,5793579 €",2,9.5,2,95,,0,None,2,18,0,None,0,0,0,0,0,0,2,27,None,0,2,None,0,0,190,None,1,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9987311,House,"€1,780,000",1780000.0,Belgium,Brussels,Brussels,Bruxelles,1000.0,Rue Archimede 41,50.84,4.38,None,Av Brugman,1900,None,None,Good,2,None,"Living area (residential, urban or rural)",424,None,4,None,6,None,None,5,6,2,1,None,0,0,0,0,0,367,G,202110220000598116-01-7,73,None,1,0,2,2,0,0,None,"€ 2,5832583 €",0,7.2,3,None,,2,3,2,None,0,None,2,180,0,0,2,2,2,None,None,2,2,None,0,0,350,7.2,2,300,180,2,2,2,0,0,,1,0,0,,None,None,0,None,0,0,0,0
9948962,House,"€1,960,000",1960000.0,Belgium,Liege,Liege,Oupeye,4680.0,Rue de la Wallonie 2A,50.71,5.62,December 31 2022 - 12:00 AM,None,1898,None,None,Good,4,1,Countryside,1120,71,2,45,25,31,26,6,6,2,1,34,1,1,2,0,1,440,F,20191230009192,110,505114,3,0,2,0,1,1,"Living area (residential, urban or rural)","€ 1,8261826 €",1,16,1,None,,2,6,0,25,0,None,0,0,0,0,0,0,2,21,26,2,0,None,0,0,14065,68,1,12330,0,0,0,0,0,0,,None,0,0,,405,None,0,21,0,0,0,0
10123715,House,"€2,498,000",2498000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950.0,Avenue Baron Albert d'Huart 130,50.84,4.47,September 30 2022 - 12:00 AM,1 - Bruxelles Est,1900,None,None,As new,2,None,Urban,570,50,7,12,7,17,10,6,7,2,2,32,0,0,0,0,0,178,D,987789789987,36,None,1,0,2,0,0,1,None,"€ 3,3813381 €",2,8.5,None,None,,0,6,0,16,0,None,0,0,0,0,0,0,0,11,None,0,0,None,0,0,314,None,1,145,0,0,0,2,0,0,,None,0,0,,None,None,0,16,0,0,0,0
9797648,House,"€2,750,000",2750000.0,Belgium,Brussels,Brussels,Watermael-Boitsfort,1170.0,Avenue Delleur,99.0,999.0,None,None,None,None,None,None,2,None,None,120,None,0,None,None,None,None,2,None,2,0,None,2,0,0,0,0,0,None,30 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,4,6,None,,0,6,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9941053,House,Make,3140000.0,Belgium,Brussels,Brussels,Uccle,1180.0,Chaussee de Waterloo 1382,50.79,4.38,January 1 2025 - 12:00 AM,Projets Bruxelles Est,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,46,A,B,None,None,0,0,0,0,0,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10110568,House,"€3,250,000",3250000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,None,Vriesdonk,1936,None,None,Good,4,10,"Living area (residential, urban or rural)",577,56,4,41,5,66,19,4,4,2,2,396,0,0,0,2,2,300,C,Certificaat-20220901-0002666275-RES-1,None,None,1,0,2,2,1,1,Residential park,"€ 7,7567756 €",1,35,5,None,,0,None,0,15,2,None,0,0,0,0,0,0,0,11,35,2,2,None,0,0,10431,50,2,8500,315,0,0,0,0,0,,1,0,0,,None,None,0,None,0,0,0,2
10161722,House,"€199,000",199000.0,Belgium,Flemish Brabant,Leuven,Blanden,3052.0,Bierbeekstraat 82,50.85,4.7,None,None,1918,None,None,To renovate,4,None,None,138,None,3,None,3,None,None,1,1,0,1,None,0,0,0,0,0,716,F,20220330-0002574638-RES-1,None,None,3,0,0,2,1,1,"Living area (residential, urban or rural)",€ 722722 €,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,1870,None,2,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10161719,House,"€375,000",375000.0,Belgium,West Flanders,Kortrijk,Waregem,8793.0,Roterijstraat,99.0,999.0,None,None,None,None,None,None,3,None,None,None,None,0,None,None,14,9,2,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10161837,House,"€425,000",425000.0,Belgium,Flemish Brabant,Leuven,Herent,3020.0,Mechelsesteenweg 382,50.9,4.67,None,None,1975,None,None,Good,4,5,None,306,None,2,16,7,14,13,2,4,0,1,None,0,0,0,0,0,523,F,Certificaat-20221003-0002687729-RES-1,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,1451145 €",1,None,1,None,,0,None,0,13,0,None,0,0,0,0,0,2,0,11,None,0,0,None,0,0,1403,28,0,None,270,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10141775,House,Make,199500.0,Belgium,Liege,Huy,Huy,4500.0,Rue des Brasseurs (Grand' Place),99.0,999.0,None,None,None,None,None,None,None,None,None,32,None,0,None,None,19,17,1,None,1,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,No,0,None,None,None,,0,None,0,13,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10140834,House,"€240,000",240000.0,Belgium,Liege,Waremme,Braives,4260.0,Chaussee de Tirlemont 15/1,50.64,5.16,None,Waremme et 5 kms,1996,None,None,Good,4,3,Countryside,125,31,2,13,2,19,15,1,2,0,1,20,0,1,0,0,1,377,E,20220914009141,93,49142,3,0,0,2,0,0,"Living area (residential, urban or rural)",€ 691691 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,2,None,0,0,620,None,1,540,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10142520,House,"€1,750,000",1750000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louise 404a,50.82,4.37,None,Prince d'Orange,1962,None,None,As new,4,None,None,275,35,0,14,4,29,17,4,5,2,1,70,1,1,2,2,1,412,G,20131205-0000200687-01-0,89,None,1,1,2,0,0,0,None,"€ 5,6375637 €",1,23,1,None,,2,None,1,16,1,None,0,270,1,1,0,0,0,10,20,2,2,None,1,1,1154,None,2,None,270,2,0,2,0,0,,1,2,0,,None,None,0,None,2,1,1,2
10145324,House,"€750,000",750000.0,Belgium,Liege,Waremme,Braives,4260.0,Chaussee de Tirlemont 15/1,50.64,5.16,None,Hannut et 5 kms,1900,None,None,As new,4,4,Countryside,276,62,8,46,4,18,29,2,3,0,1,None,0,2,0,0,1,225,C,20220709002719,46,65925,0,2,0,2,1,0,"Living area (residential, urban or rural)","€ 1,6931693 €",2,24,1,None,,0,None,0,17,0,None,0,0,0,0,0,2,0,15,16,2,0,None,0,0,4541,None,2,3500,0,0,0,2,0,0,,None,0,0,,340,124,0,None,0,0,0,0
10147055,House,"€1,409,000",1409000.0,Belgium,Brussels,Brussels,Bruxelles,1050.0,Avenue Louise 433,50.82,4.37,June 14 2022 - 12:00 AM,None,1960,None,None,To be done up,3,None,Urban,420,None,3,None,5,15,13,5,5,0,1,None,0,0,0,0,0,293,F,Not specified,58,None,1,0,0,0,0,0,None,,2,None,None,None,,0,5,0,15,0,None,0,0,0,0,0,0,0,13,None,0,0,None,0,0,119,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,17,0,0,0,0
10083513,House,"€329,000",349000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Vilvoorde,1800.0,Meeuwenlaan 4,50.91,4.37,November 30 2022 - 12:00 AM,Brabant flamand,1940,None,None,Just renovated,2,None,Isolated,145,26,2,24,3,16,12,2,3,0,1,30,0,0,0,0,0,173,B,20211214-000258502-RES-1,14,None,0,0,0,0,0,2,None,€ 366366 €,1,None,None,8,,2,2,0,11,0,None,0,0,0,0,0,0,0,None,11,2,0,None,0,0,100,None,0,None,0,0,0,0,0,0,,None,0,0,,None,6,0,None,0,0,0,0
10154111,House,"€586,000",586000.0,Belgium,Antwerp,Antwerp,Antwerpen,2000.0,Zeevaartstraat 6,51.23,4.41,None,None,2006,None,None,Good,2,None,None,250,None,2,None,4,None,None,1,2,0,1,30,0,0,0,0,0,150,B,20140918-0001663194-00000005-4,None,None,1,0,2,0,0,0,None,"€ 1,3181318 €",1,None,1,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,2,None,0,0,380,None,0,120,90,0,0,0,0,0,,1,0,0,,None,None,0,None,0,0,0,0
10153155,House,Make,650000.0,Belgium,Liege,Liege,Liege,4000.0,Rue Charles Magnette 24/40,50.64,5.57,None,None,None,None,None,As new,3,None,None,200,20,3,4,5,13,None,5,5,0,1,None,0,0,0,0,0,305,D,20170510009390,None,15622,1,0,2,0,0,0,None,"€ 2,6162616 €",1,30,8,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,15622,0,0,173,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
